"Id","Offense","Offense Conference","Defense","Defense Conference","Home","Away","Offense Score","Defense Score","Game Id","Drive Id","Drive Number","Play Number","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yard Line","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type","Play Text","Ppa","Wallclock"
"401628369101976901","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","0","3","401628369","4016283697","7","7","1","2","30","3","3","59","41","2","6","false","11","Pass Reception","Jackson Arnold pass complete to Bauer Sharp for 11 yds to the TENN 30 for a 1ST down","0.7784736702499798","2024-09-22T00:21:22.000Z"
"401628369101984401","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","0","3","401628369","4016283697","7","8","1","1","55","3","3","70","30","1","10","false","1","Penalty","Tennessee Penalty, Personal Foul (1 Yards) to the TENN 29 for a 1ST down","","2024-09-22T00:22:24.000Z"
"401628369101985302","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","0","3","401628369","4016283697","7","9","1","1","46","3","3","71","29","1","10","false","0","Pass Incompletion","Jackson Arnold pass incomplete","-0.534372502378378","2024-09-22T00:22:58.000Z"
"401628369101986102","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","0","3","401628369","4016283697","7","10","1","1","38","3","3","71","29","2","10","false","9","Pass Reception","Jackson Arnold pass complete to Deion Burks for 9 yds to the TENN 20","0.56616402140067","2024-09-22T00:24:16.000Z"
"401628369101989802","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","0","3","401628369","4016283697","7","11","1","1","1","3","3","80","20","3","1","false","0","Rush","Jovantae Barnes run for no gain to the TENN 20","-0.5987419901325343","2024-09-22T00:26:13.000Z"
"401628369101996601","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","3","401628369","4016283697","7","12","1","0","33","3","3","80","20","4","1","true","37","Field Goal Good","Tyler Keltner 37 yd FG GOOD","","2024-09-22T00:27:00.000Z"
"401628369101996602","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","3","401628369","4016283698","8","1","1","0","33","3","3","35","65","4","1","false","0","Kickoff","Zach Schmit kickoff for 65 yds for a touchback","","2024-09-22T00:27:00.000Z"
"401628369101996603","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","3","3","401628369","4016283698","8","2","1","0","33","3","3","75","75","1","10","false","-5","Penalty","Tennessee Penalty, False Start (-5 Yards) to the TENN 20","","2024-09-22T00:27:00.000Z"
"401628369101997901","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","3","3","401628369","4016283698","8","3","1","0","20","3","3","80","80","1","15","false","14","Pass Reception","Nico Iamaleava pass complete to Squirrel White for 14 yds to the TENN 34","1.99372633803827167","2024-09-22T00:28:41.000Z"
"401628369101999601","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","4016283698","8","4","1","0","3","3","3","66","66","2","1","true","66","Passing Touchdown","Nico Iamaleava pass complete to Dont'e Thornton Jr. for 66 yds for a TD (Max Gilbert KICK)","4.8254467599326976","2024-09-22T00:29:10.000Z"
"401628369101999603","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","4016283699","9","1","1","0","3","3","3","65","65","2","1","false","0","Kickoff","Josh Turbyville kickoff for 65 yds for a touchback","","2024-09-22T00:30:24.000Z"
"401628369101999901","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","10","401628369","4016283699","9","2","1","0","0","3","3","25","75","1","10","false","12","Pass Reception","Jackson Arnold pass complete to Brenen Thompson for 12 yds to the OU 37 for a 1ST down","1.0272443261435713","2024-09-22T00:31:50.000Z"
"401628369101999902","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","10","401628369","4016283699","9","3","1","0","0","3","3","25","75","0","10","false","12","End Period","End of 1st Quarter","","2024-09-22T00:31:50.000Z"
"401628369102854601","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","10","401628369","4016283699","9","4","2","14","53","3","3","37","63","1","10","false","0","Rush","Gavin Sawchuk run for no gain to the OU 37","-1.0657010802154590","2024-09-21T00:00:00.000Z"
"401628369102856601","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","10","401628369","4016283699","9","5","2","14","33","3","3","37","63","2","10","false","0","Pass Incompletion","Jackson Arnold pass incomplete","-0.66221376789578022","2024-09-21T00:00:00.000Z"
"401628369102857201","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","10","401628369","4016283699","9","6","2","14","27","3","3","37","63","3","10","false","0","Pass Incompletion","Jackson Arnold pass incomplete to Brenen Thompson","-0.34311801294884070","2024-09-21T00:00:00.000Z"
"401628369102857901","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","10","401628369","4016283699","9","7","2","14","20","3","3","37","63","4","10","false","0","Punt","Luke Elzinga punt for 63 yds for a touchback","","2024-09-22T00:37:17.000Z"
"401628369102857902","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836910","10","1","2","14","20","3","3","80","80","1","10","false","-10","Penalty","Tennessee Penalty, Personal Foul (-10 Yards) to the TENN 10","","2024-09-22T00:37:17.000Z"
"401628369102858701","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836910","10","2","2","14","12","3","3","90","90","1","20","false","0","Pass Incompletion","Nico Iamaleava pass incomplete","-0.10073317577211682","2024-09-22T00:38:29.000Z"
"401628369102864101","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836910","10","3","2","13","58","3","3","90","90","2","20","false","5","Rush","Dylan Sampson run for 5 yds to the TENN 15","0.00525549795050575","2024-09-22T00:39:19.000Z"
"401628369102864901","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836910","10","4","2","13","50","3","3","85","85","3","15","false","1","Sack","Nico Iamaleava sacked by Robert Spears-Jennings for a loss of 9 yards to the TENN 5 fumbled, forced by Robert Spears-Jennings, recovered by OU Ethan Downs return for 1 yd to the TENN 5","-0.0398555881073737","2024-09-22T00:40:56.000Z"
"401628369102865501","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","10","401628369","40162836911","11","1","2","13","44","3","3","95","5","1","0","false","0","Fumble Recovery (Opponent)","Jackson Arnold run for no gain to the TENN 6 Jackson Arnold fumbled, recovered by TENN Joshua Josephs","","2024-09-22T00:42:09.000Z"
"401628369102866401","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836912","12","1","2","13","35","3","3","94","94","1","10","false","1","Rush","DeSean Bishop run for 1 yd to the TENN 7","-0.24672188323678767","2024-09-22T00:42:46.000Z"
"401628369102874801","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836912","12","2","2","12","51","3","3","93","93","2","9","false","8","Rush","DeSean Bishop run for 8 yds to the TENN 15","0.27290276125791912","2024-09-22T00:43:19.000Z"
"401628369102878801","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836912","12","3","2","12","11","3","3","85","85","3","1","false","7","Rush","DeSean Bishop run for 7 yds to the TENN 22 for a 1ST down","0.59852778041877298","2024-09-22T00:44:26.000Z"
"401628369102885401","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836912","12","4","2","11","45","3","3","78","78","1","10","false","7","Pass Reception","Nico Iamaleava pass complete to Dont'e Thornton Jr. for 7 yds to the TENN 29","0.5574648631307815","2024-09-22T00:45:22.000Z"
"401628369102887701","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836912","12","5","2","11","22","3","3","71","71","2","3","false","12","Rush","DeSean Bishop run for 12 yds to the TENN 41 for a 1ST down","1.0555075894119134","2024-09-22T00:45:30.000Z"
"401628369102894901","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836912","12","6","2","10","50","3","3","59","59","1","10","false","-2","Sack","Nico Iamaleava sacked by R Mason Thomas and Da'Jon Terry for a loss of 2 yards to the TENN 39","-1.5222001866961170","2024-09-22T00:46:01.000Z"
"401628369102894902","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836912","12","7","2","10","50","2","3","61","61","2","12","false","0","Timeout","Timeout Tennessee, clock 10:50","","2024-09-22T00:46:01.000Z"
"401628369102898901","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836912","12","8","2","10","10","2","3","61","61","2","12","false","0","Pass Incompletion","Nico Iamaleava pass incomplete","-0.62754531478873507","2024-09-22T00:49:59.000Z"
"401628369102905601","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836912","12","9","2","9","43","2","3","61","61","3","12","false","0","Pass Reception","Nico Iamaleava pass complete to Squirrel White for no gain to the TENN 39","-0.32623586265893590","2024-09-22T00:51:03.000Z"
"401628369102908201","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","10","3","401628369","40162836912","12","10","2","9","17","2","3","61","61","4","12","false","0","Punt","Jackson Ross punt for 57 yds, downed at the OU 4","","2024-09-22T00:51:43.000Z"
"401628369102908202","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","10","401628369","40162836913","13","1","2","9","17","3","2","4","96","1","10","false","-2","Penalty","Oklahoma Penalty, False Start (-2 Yards) to the OU 2","","2024-09-22T00:55:24.000Z"
"401628369102908701","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","12","401628369","40162836913","13","2","2","9","12","3","2","2","98","1","12","true","0","Safety","Jayson Jenkins Safety","-1.90978159375603784","2024-09-22T00:56:40.000Z"
"401628369102908901","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","12","401628369","40162836914","14","1","2","9","10","3","2","20","80","1","12","false","0","Kickoff Return (Offense)","Zach Schmit kickoff for 74 yds , Squirrel White return for no gain to the TENN 6","","2024-09-22T00:58:19.000Z"
"401628369102914101","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836914","14","2","2","8","58","2","3","94","94","1","10","false","4","Rush","DeSean Bishop run for 4 yds to the TENN 10","-0.03678462858056797","2024-09-22T00:58:49.000Z"
"401628369102917301","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836914","14","3","2","8","26","2","3","90","90","2","6","false","1","Rush","Nico Iamaleava run for 1 yd to the TENN 11","-0.22963465566147256","2024-09-22T01:05:47.000Z"
"401628369102919601","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836914","14","4","2","8","3","2","3","89","89","3","5","false","3","Rush","DeSean Bishop run for 3 yds to the TENN 14","-0.05842825587203926","2024-09-22T01:06:28.000Z"
"401628369102927601","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836914","14","5","2","7","23","2","3","86","86","4","2","false","0","Punt","Jackson Ross punt for 56 yds , Peyton Bowen returns for no gain to the OU 30","","2024-09-22T01:07:33.000Z"
"401628369102929401","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","12","401628369","40162836915","15","1","2","7","5","3","2","30","70","1","10","false","-2","Pass Reception","Jackson Arnold pass complete to Jovantae Barnes for a loss of 2 yards to the OU 28","-1.10004248093874412","2024-09-22T01:07:54.000Z"
"401628369102934401","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","12","401628369","40162836915","15","2","2","6","55","3","2","28","72","2","12","false","0","Pass Incompletion","Jackson Arnold pass incomplete","-0.33790192419717613","2024-09-22T01:08:05.000Z"
"401628369102934402","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","12","401628369","40162836915","15","3","2","6","55","2","2","28","72","3","12","false","0","Timeout","Timeout Oklahoma, clock 06:55","","2024-09-22T01:08:05.000Z"
"401628369102935201","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","12","401628369","40162836915","15","4","2","6","47","2","2","28","72","3","12","false","0","Pass Incompletion","Jackson Arnold pass incomplete","-0.15640808346597715","2024-09-22T01:10:05.000Z"
"401628369102936101","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","12","401628369","40162836915","15","5","2","6","38","2","2","28","72","4","12","false","8","Punt","Luke Elzinga punt for 45 yds , Squirrel White returns for 8 yds to the TENN 35","","2024-09-22T01:11:03.000Z"
"401628369102937902","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836916","16","1","2","6","20","2","2","65","65","1","10","false","2","Rush","Dylan Sampson run for 2 yds to the TENN 37","-0.6307968333592200","2024-09-22T01:11:41.000Z"
"401628369102939902","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836916","16","2","2","6","0","2","2","63","63","2","8","false","-1","Pass Reception","Nico Iamaleava pass complete to Squirrel White for a loss of 1 yard to the TENN 36","-0.88654946151942223","2024-09-22T01:12:38.000Z"
"401628369102946801","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836916","16","3","2","5","31","2","2","64","64","3","9","false","-3","Sack","Nico Iamaleava sacked by Trace Ford for a loss of 3 yards to the TENN 33 Nico Iamaleava fumbled, recovered by OU Gracen Halton , return for 0 yards","-0.47319079331936465","2024-09-22T01:14:47.000Z"
"401628369102947201","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","12","401628369","40162836917","17","1","2","5","27","2","2","67","33","1","10","false","-21","Fumble Recovery (Opponent)","Jackson Arnold run for a loss of 21 yards to the OU 46 Jackson Arnold fumbled, recovered by TENN Jakobe Thomas","","2024-09-22T01:17:10.000Z"
"401628369102947901","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836918","18","1","2","5","20","2","2","46","46","1","10","false","0","Rush","Dylan Sampson run for no gain to the OU 46","-1.0250974847844603","2024-09-22T00:36:50.000Z"
"401628369102949901","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836918","18","2","2","5","0","2","2","46","46","2","10","false","8","Rush","Dylan Sampson run for 8 yds to the OU 38","0.7731906646131872","2024-09-22T01:17:21.000Z"
"401628369102959401","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836918","18","3","2","4","5","2","2","38","38","3","2","false","10","Rush","Dylan Sampson run for 10 yds to the OU 28 for a 1ST down","1.0311797541673064","2024-09-22T01:18:01.000Z"
"401628369102966301","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836918","18","4","2","3","36","2","2","28","28","1","10","false","3","Rush","Dylan Sampson run for 3 yds to the OU 25","-0.158911195567058","2024-09-22T01:19:51.000Z"
"401628369102969601","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836918","18","5","2","3","3","2","2","25","25","2","7","false","2","Rush","Dylan Sampson run for 2 yds to the OU 23","-0.3030376623154765","2024-09-22T01:20:24.000Z"
"401628369102978301","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836918","18","6","2","2","16","2","2","23","23","3","5","false","6","Rush","Dylan Sampson run for 6 yds to the OU 17 for a 1ST down","0.6460602292365515","2024-09-22T01:21:12.000Z"
"401628369102985101","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","12","3","401628369","40162836918","18","7","2","1","48","2","2","17","17","1","10","false","16","Rush","Dylan Sampson run for 16 yds to the OU 1 for a 1ST down","1.641881827663971","2024-09-22T01:25:32.000Z"
"401628369102985901","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","19","3","401628369","40162836918","18","8","2","1","40","2","2","1","1","1","1","true","1","Rushing Touchdown","Dylan Sampson run for 1 yd for a TD (Max Gilbert KICK)","0.938021275120443","2024-09-22T01:26:59.000Z"
"401628369102985903","Tennessee","SEC","Oklahoma","SEC","Oklahoma","Tennessee","19","3","401628369","40162836919","19","1","2","1","40","2","2","65","65","1","10","false","0","Kickoff","Josh Turbyville kickoff for 65 yds for a touchback","","2024-09-22T01:26:59.000Z"
"401628369102987401","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","19","401628369","40162836919","19","2","2","1","25","2","2","25","75","1","10","false","-4","Fumble Recovery (Own)","TEAM run for a loss of 4 yards to the OU 21 TEAM fumbled, recovered by OU Michael Hawkins Jr.","-1.01636075209856185","2024-09-22T01:29:45.000Z"
"401628369102994901","Oklahoma","SEC","Tennessee","SEC","Oklahoma","Tennessee","3","19","401628369","40162836919","19","3","2","0","50","2","2","21","79","2","14","false","9","Rush","Michael Hawkins Jr. run for 9 yds to the OU 30","0.35717339656613590","2024-09-22T01:30:17.000Z"
