"Id","Offense","Offense Conference","Defense","Defense Conference","Home","Away","Offense Score","Defense Score","Game Id","Drive Id","Drive Number","Play Number","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yard Line","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type","Play Text","Ppa","Wallclock"
"401628330101887201","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","0","0","401628330","4016283301","1","12","1","11","27","2","2","93","7","4","1","false","0","Timeout","Timeout Tennessee, clock 11:27","","2024-08-31T16:48:42.000Z"
"401628330101888001","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","0","0","401628330","4016283301","1","13","1","11","19","2","2","93","7","4","1","false","6","Rush","Dylan Sampson run for 6 yds to the UTC 1 for a 1ST down","1.957224613041392","2024-08-31T16:48:42.000Z"
"401628330101889001","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","7","0","401628330","4016283301","1","14","1","11","9","2","2","99","1","1","1","true","1","Rushing Touchdown","Dylan Sampson run for 1 yd for a TD (Max Gilbert KICK)","0.938021275120443","2024-08-31T16:57:47.000Z"
"401628330101889003","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","7","0","401628330","4016283302","2","1","1","11","9","2","2","35","65","1","10","false","0","Kickoff","Josh Turbyville kickoff for 65 yds for a touchback","","2024-08-31T16:57:47.000Z"
"401628330101889801","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","7","401628330","4016283302","2","2","1","11","1","2","2","75","75","1","10","false","7","Rush","Reggie Davis run for 7 yds to the UTC 32","0.6046424600863380","2024-08-31T16:59:49.000Z"
"401628330101897301","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","7","401628330","4016283302","2","3","1","10","26","2","2","68","68","2","3","false","6","Pass Reception","Chase Artopoeus pass complete to Sam Phillips for a 1ST down","0.5201090189554929","2024-08-31T17:00:29.000Z"
"401628330101905201","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","7","401628330","4016283302","2","4","1","9","47","1","2","62","62","1","10","false","0","Timeout","Timeout Chattanooga, clock 09:47","","2024-08-31T17:03:46.000Z"
"401628330101906201","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","7","401628330","4016283302","2","5","1","9","37","1","2","62","62","1","10","false","3","Fumble Recovery (Opponent)","Reggie Davis run for 3 yds to the UTC 35 Reggie Davis fumbled, recovered by UTC Joshua Josephs","","2024-08-31T17:05:05.000Z"
"401628330101906204","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","7","0","401628330","4016283303","3","1","1","9","37","2","1","69","31","2","6","false","10","Pass Reception","Nico Iamaleava pass complete to Bru McCoy for a 1ST down","0.4075740890256747","2024-08-31T17:05:05.000Z"
"401628330101906205","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","7","0","401628330","4016283303","3","2","1","9","37","2","1","79","21","1","10","false","17","Rush","Dylan Sampson run for 17 yds to the UTC 4 for a 1ST down","0.944106295081518","2024-08-31T17:05:05.000Z"
"401628330101906208","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","7","0","401628330","4016283303","3","3","1","9","37","2","1","65","35","1","10","false","4","Pass Reception","Nico Iamaleava pass complete to Bru McCoy","-0.0672821190442117","2024-08-31T17:05:05.000Z"
"401628330101916501","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","14","0","401628330","4016283303","3","4","1","8","34","2","1","96","4","1","4","true","4","Passing Touchdown","Ethan Davis 4 Yd pass from Nico Iamaleava (Max Gilbert Kick)","1.688190518713975","2024-08-31T16:48:42.000Z"
"401628330101916503","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","14","0","401628330","4016283304","4","1","1","8","34","2","1","35","65","1","10","false","0","Kickoff","Josh Turbyville kickoff for 65 yds for a touchback","","2024-08-31T17:08:02.000Z"
"401628330101917001","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","14","401628330","4016283304","4","2","1","8","29","1","2","75","75","1","10","false","0","Pass Incompletion","Chase Artopoeus pass incomplete","-0.70297002204365193","2024-08-31T17:09:02.000Z"
"401628330101917801","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","14","401628330","4016283304","4","3","1","8","21","1","2","75","75","2","10","false","6","Pass Reception","Chase Artopoeus pass complete to Javin Whatley","0.16823773848787483","2024-08-31T17:09:45.000Z"
"401628330101924201","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","14","401628330","4016283304","4","4","1","7","57","1","2","69","69","3","4","false","0","Pass Incompletion","Chase Artopoeus pass incomplete","-0.43770162015070736","2024-08-31T17:10:10.000Z"
"401628330101925501","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","14","401628330","4016283304","4","5","1","7","44","1","2","69","69","4","4","false","20","Punt","Heath Jehu punt for 48 yds , Squirrel White returns for 20 yds to the TENN 41","","2024-08-31T17:11:14.000Z"
"401628330101926901","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","14","0","401628330","4016283305","5","1","1","7","30","2","1","41","59","1","10","false","23","Pass Reception","Nico Iamaleava pass complete to Chris Brazzell II for a 1ST down","1.6482342547846313","2024-08-31T17:12:01.000Z"
"401628330101928101","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","21","0","401628330","4016283305","5","2","1","7","18","2","1","64","36","1","10","true","36","Passing Touchdown","Dont'e Thornton Jr. 36 Yd pass from Nico Iamaleava (Max Gilbert Kick)","3.010778095013796","2024-08-31T17:12:16.000Z"
"401628330101928104","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","14","401628330","4016283305","5","3","1","7","18","1","1","75","75","1","10","false","0","Timeout","Timeout Tennessee, clock 07:18","","2024-08-31T17:15:26.000Z"
"401628330101928105","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","21","0","401628330","4016283306","6","1","1","7","18","1","1","35","65","1","10","false","0","Kickoff","Josh Turbyville kickoff for 65 yds for a touchback","","2024-08-31T17:15:26.000Z"
"401628330101928601","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","21","401628330","4016283306","6","2","1","7","13","1","1","80","80","1","15","false","0","Pass Incompletion","Chase Artopoeus pass incomplete","-0.32565561419001553","2024-08-31T17:17:42.000Z"
"401628330101929701","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","21","401628330","4016283306","6","3","1","7","2","1","1","80","80","2","15","false","13","Pass Reception","Chase Artopoeus pass complete to Sam Phillips","0.8474861378140543","2024-08-31T17:18:35.000Z"
"401628330101939201","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","21","401628330","4016283306","6","4","1","6","7","1","1","72","72","3","7","false","0","Pass Incompletion","Chase Artopoeus pass incomplete","-0.26587881160037785","2024-08-31T17:19:57.000Z"
"401628330101939901","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","21","401628330","4016283306","6","5","1","6","0","1","1","72","72","4","7","false","0","Punt","Heath Jehu punt for 52 yds, fair catch by Squirrel White at the TENN 20","","2024-08-31T17:20:48.000Z"
"401628330101939902","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","21","401628330","4016283306","6","6","1","6","0","1","1","72","72","4","7","false","0","Punt","Heath Jehu punt for 52 yds, fair catch by Squirrel White at the TENN 10","","2024-08-31T17:20:48.000Z"
"401628330101945801","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","21","0","401628330","4016283307","7","1","1","5","41","1","1","10","90","1","10","false","5","Rush","Nico Iamaleava run for 5 yds to the TENN 15","0.06984181917010533","2024-08-31T17:22:10.000Z"
"401628330101946402","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","21","0","401628330","4016283307","7","2","1","5","35","1","1","15","85","2","5","false","-7","Penalty","(05:35) No Huddle-Shotgun Iamaleava,Nico rush middle for 7 yards gain to the TENN22 (Joseph,Kobe) PENALTY TENN Holding (Campbell Jr.,John) 7 yards from TENN15 to TENN08. NO PLAY.","","2024-08-31T17:22:24.000Z"
"401628330101947201","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","21","0","401628330","4016283307","7","3","1","5","27","1","1","8","92","2","12","false","9","Rush","Cameron Seldon run for 9 yds to the TENN 17","0.251304098060936457","2024-08-31T17:23:08.000Z"
"401628330101949501","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","21","0","401628330","4016283307","7","4","1","5","4","1","1","17","83","3","3","false","4","Pass Reception","Nico Iamaleava pass complete to Holden Staes for a 1ST down","0.645325049834537073","2024-08-31T17:23:24.000Z"
"401628330101954801","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","21","0","401628330","4016283307","7","5","1","4","51","1","1","21","79","1","10","false","59","Pass Reception","Nico Iamaleava pass complete to Dont'e Thornton Jr. for a 1ST down","3.7126070607854568","2024-08-31T17:23:51.000Z"
"401628330101956601","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","21","0","401628330","4016283307","7","6","1","4","33","1","1","80","20","1","10","false","4","Rush","Cameron Seldon run for 4 yds to the UTC 16","-0.026039089926776","2024-08-31T17:24:26.000Z"
"401628330101958201","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","21","0","401628330","4016283307","7","7","1","4","17","1","1","84","16","2","6","false","0","Pass Incompletion","Nico Iamaleava pass incomplete","-0.397567715481811","2024-08-31T17:25:28.000Z"
"401628330101964001","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","21","0","401628330","4016283307","7","8","1","3","59","1","1","84","16","3","6","false","-2","Pass Reception","Nico Iamaleava pass complete to Cameron Seldon","-0.808554260731157","2024-08-31T17:26:24.000Z"
"401628330101966701","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","24","0","401628330","4016283307","7","9","1","3","32","1","1","82","18","4","8","true","36","Field Goal Good","Max Gilbert 36 yd FG GOOD","","2024-08-31T17:26:48.000Z"
"401628330101966702","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","24","0","401628330","4016283308","8","1","1","3","32","1","1","35","65","1","10","false","0","Kickoff","Josh Turbyville kickoff for 65 yds for a touchback","","2024-08-31T17:26:48.000Z"
"401628330101967501","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","24","401628330","4016283308","8","2","1","3","24","1","1","75","75","1","10","false","10","Pass Reception","Chase Artopoeus pass complete to Jay Gibson for a 1ST down","0.8350381090299867","2024-08-31T17:29:06.000Z"
"401628330101974301","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","24","401628330","4016283308","8","3","1","2","56","1","1","80","80","1","15","false","4","Rush","Reggie Davis run for 4 yds to the UTC 24","-0.06007137256606221","2024-08-31T17:29:53.000Z"
"401628330101978001","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","24","401628330","4016283308","8","4","1","2","19","1","1","76","76","2","11","false","3","Rush","Reggie Davis run for 3 yds to the UTC 21","-0.129921844642956858","2024-08-31T17:30:41.000Z"
"401628330101986101","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","24","401628330","4016283308","8","5","1","1","38","1","1","79","79","3","14","false","7","Rush","Reggie Davis run for 7 yds to the UTC 28","0.07237159147336315","2024-08-31T17:31:16.000Z"
"401628330101989701","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","24","401628330","4016283308","8","6","1","1","2","1","1","72","72","4","7","false","0","Punt","Heath Jehu punt for 50 yds","","2024-08-31T17:31:53.000Z"
"401628330101995401","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","24","0","401628330","4016283309","9","1","1","0","45","1","1","22","78","1","10","false","19","Pass Reception","Nico Iamaleava pass complete to Dylan Sampson for a 1ST down","1.6129724525426949","2024-08-31T17:32:56.000Z"
"401628330101997201","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","24","0","401628330","4016283309","9","2","1","0","27","1","1","41","59","1","10","false","6","Rush","Dylan Sampson run for 6 yds to the TENN 47","0.3989351639023673","2024-08-31T17:33:09.000Z"
"401628330101999901","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","24","0","401628330","4016283309","9","3","1","0","0","1","1","47","53","2","4","false","-5","Penalty","(00:16) PENALTY TENN False Start (Kitselman,Miles) 5 yards from TENN47 to TENN42. NO PLAY.","","2024-08-31T16:48:42.000Z"
"401628330101999903","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","24","0","401628330","4016283309","9","4","1","0","0","1","1","47","53","0","4","false","-5","End Period","End of 1st Quarter","","2024-08-31T16:48:42.000Z"
"401628330102854901","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","24","0","401628330","4016283309","9","5","2","14","50","1","1","42","58","2","9","false","7","Pass Reception","Nico Iamaleava pass complete to Dylan Sampson","0.5854299078301767","2024-08-31T17:37:55.000Z"
"401628330102856901","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","24","0","401628330","4016283309","9","6","2","14","30","1","1","49","51","3","2","false","11","Pass Reception","Nico Iamaleava pass complete to Squirrel White for a 1ST down","1.8044970897707113","2024-08-31T17:38:24.000Z"
"401628330102858601","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","24","0","401628330","4016283309","9","7","2","14","13","1","1","60","40","1","10","false","37","Pass Reception","Nico Iamaleava pass complete to Bru McCoy for a 1ST down","1.724597411206004","2024-08-31T17:38:43.000Z"
"401628330102859601","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","31","0","401628330","4016283309","9","8","2","14","3","1","1","97","3","1","3","true","3","Rushing Touchdown","Dylan Sampson run for 3 yds for a TD (Max Gilbert KICK)","1.464451732731337","2024-08-31T17:38:54.000Z"
"401628330102859603","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","31","0","401628330","40162833010","10","1","2","14","3","1","1","35","65","1","10","false","0","Kickoff","Josh Turbyville kickoff for 65 yds for a touchback","","2024-08-31T17:38:54.000Z"
"401628330102864701","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","31","401628330","40162833010","10","2","2","13","52","1","1","75","75","1","10","false","14","Pass Reception","Chase Artopoeus pass complete to Jay Gibson for a 1ST down","1.2227390832564555","2024-08-31T17:41:54.000Z"
"401628330102866701","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","31","401628330","40162833010","10","3","2","13","32","1","1","61","61","1","10","false","0","Pass Incompletion","Chase Artopoeus pass incomplete","-1.1077677360468863","2024-08-31T17:42:02.000Z"
"401628330102867201","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","31","401628330","40162833010","10","4","2","13","27","1","1","61","61","2","10","false","0","Rush","Reggie Davis run for no gain to the UTC 39","-0.72571522933736165","2024-08-31T17:43:02.000Z"
"401628330102874501","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","31","401628330","40162833010","10","5","2","12","54","1","1","59","59","3","8","false","6","Rush","Reggie Davis run for 6 yds to the UTC 47","0.2112033235460062","2024-08-31T17:44:15.000Z"
"401628330102879001","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","31","401628330","40162833010","10","6","2","12","9","1","1","53","53","4","2","false","0","Punt","Heath Jehu punt for 32 yds","","2024-08-31T17:45:04.000Z"
"401628330102879005","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","31","0","401628330","40162833011","11","1","2","12","9","0","1","23","77","2","8","false","0","Timeout","Timeout Tennessee, clock 12:09","","2024-08-31T17:45:04.000Z"
"401628330102884801","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","31","0","401628330","40162833011","11","2","2","11","51","0","1","21","79","1","10","false","2","Rush","DeSean Bishop run for 2 yds to the TENN 23","-0.3794776766448038","2024-08-31T17:48:11.000Z"
"401628330102885301","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","31","0","401628330","40162833011","11","3","2","11","46","0","1","23","77","2","8","false","0","Pass Incompletion","Nico Iamaleava pass incomplete","-0.38795200368414838","2024-08-31T17:48:21.000Z"
"401628330102886601","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","31","0","401628330","40162833011","11","4","2","11","33","0","1","23","77","3","8","false","10","Pass Reception","Nico Iamaleava pass complete to DeSean Bishop for a 1ST down","1.66890780100495918","2024-08-31T17:48:56.000Z"
"401628330102888001","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","31","0","401628330","40162833011","11","5","2","11","19","0","1","33","67","1","10","false","2","Rush","DeSean Bishop run for 2 yds to the TENN 35","-0.6004584738687671","2024-08-31T17:49:11.000Z"
"401628330102894001","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","31","0","401628330","40162833011","11","6","2","10","59","0","1","35","65","2","8","false","24","Pass Reception","Nico Iamaleava pass complete to Bru McCoy for a 1ST down","2.7889955171133965","2024-08-31T17:49:39.000Z"
"401628330102894601","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","31","0","401628330","40162833011","11","7","2","10","53","0","1","59","41","1","10","false","0","Pass Incompletion","Nico Iamaleava pass incomplete","-0.8772679222659559","2024-08-31T17:49:50.000Z"
"401628330102895801","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","31","0","401628330","40162833011","11","8","2","10","41","0","1","59","41","2","10","false","7","Pass Reception","Nico Iamaleava pass complete to Chas Nimrod","0.4802026309313465","2024-08-31T17:50:50.000Z"
"401628330102897301","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","31","0","401628330","40162833011","11","9","2","10","26","0","1","66","34","3","3","false","24","Rush","DeSean Bishop run for 24 yds to the UTC 10 for a 1ST down","1.1237580749816868","2024-08-31T17:51:08.000Z"
"401628330102898501","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","38","0","401628330","40162833011","11","10","2","10","14","0","1","90","10","1","10","true","10","Passing Touchdown","Dont'e Thornton Jr. 10 Yd pass from Nico Iamaleava (Max Gilbert Kick)","2.513826842249442","2024-08-31T17:51:17.000Z"
"401628330102898504","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","31","401628330","40162833011","11","11","2","10","14","1","-1","75","75","1","10","false","0","Timeout","Timeout Tennessee, clock 10:14","","2024-08-31T17:51:17.000Z"
"401628330102898505","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","38","0","401628330","40162833012","12","1","2","10","14","-1","1","35","65","1","10","false","0","Kickoff","Josh Turbyville kickoff for 65 yds for a touchback","","2024-08-31T17:51:17.000Z"
"401628330102899201","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","38","401628330","40162833012","12","2","2","10","7","1","-1","75","75","1","10","false","0","Rush","Reggie Davis run for no gain to the UTC 25","-0.70297002204365193","2024-08-31T17:55:39.000Z"
"401628330102906601","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","38","401628330","40162833012","12","3","2","9","33","1","-1","75","75","2","10","false","10","Rush","Reggie Davis run for 10 yds to the UTC 35 for a 1ST down","1.53800813107363863","2024-08-31T17:56:13.000Z"
"401628330102914601","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","38","401628330","40162833012","12","4","2","8","53","1","-1","65","65","1","10","false","1","Rush","Reggie Davis run for 1 yd to the UTC 36","-0.8334176637748527","2024-08-31T17:56:58.000Z"
"401628330102917901","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","38","401628330","40162833012","12","5","2","8","20","1","-1","64","64","2","9","false","4","Rush","Reggie Davis run for 4 yds to the UTC 40","-0.1222092880484560","2024-08-31T17:57:25.000Z"
"401628330102925701","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","38","401628330","40162833012","12","6","2","7","42","1","-1","60","60","3","5","false","1","Rush","Reggie Davis run for 1 yd to the UTC 41","-0.5276270769522160","2024-08-31T17:58:14.000Z"
"401628330102934001","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","38","401628330","40162833012","12","7","2","6","59","1","-1","59","59","4","4","false","0","Punt","Heath Jehu punt for 20 yds, punt out-of-bounds at the TENN 39","","2024-08-31T17:59:04.000Z"
"401628330102934005","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","38","0","401628330","40162833013","13","1","2","6","59","-2","1","95","5","1","5","false","0","Timeout","Timeout Tennessee, clock 06:59","","2024-08-31T18:00:53.000Z"
"401628330102935001","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","38","0","401628330","40162833013","13","2","2","6","49","-2","1","39","61","1","10","false","56","Rush","Dylan Sampson run for 56 yds to the UTC 5 for a 1ST down","2.971235195905992","2024-08-31T18:02:19.000Z"
"401628330102935601","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","45","0","401628330","40162833013","13","3","2","6","43","-2","1","95","5","1","5","true","5","Rushing Touchdown","Dylan Sampson run for 5 yds for a TD (Max Gilbert KICK)","1.883780840558874","2024-08-31T18:02:35.000Z"
"401628330102935603","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","45","0","401628330","40162833014","14","1","2","6","43","-2","1","35","65","1","10","false","0","Kickoff","Josh Turbyville kickoff for 65 yds for a touchback","","2024-08-31T18:02:35.000Z"
"401628330102936801","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","45","401628330","40162833014","14","2","2","6","31","1","-2","75","75","1","10","false","0","Rush","Lance Jackson run for no gain to the UTC 25","-0.70297002204365193","2024-08-31T18:05:23.000Z"
"401628330102944301","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","45","401628330","40162833014","14","3","2","5","56","1","-2","75","75","2","10","false","12","Pass Reception","Chase Artopoeus pass complete to Javin Whatley for a 1ST down","1.73021434818722323","2024-08-31T18:06:04.000Z"
"401628330102948501","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","45","401628330","40162833014","14","4","2","5","14","1","-2","63","63","1","10","false","1","Rush","Lance Jackson run for 1 yd to the UTC 38","-0.8709397200556240","2024-08-31T18:06:37.000Z"
"401628330102956401","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","45","401628330","40162833014","14","5","2","4","35","1","-2","62","62","2","9","false","0","Pass Incompletion","Chase Artopoeus pass incomplete","-0.7476681406305525","2024-08-31T18:07:22.000Z"
"401628330102957401","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","45","401628330","40162833014","14","6","2","4","25","1","-2","67","67","3","14","false","3","Rush","Lance Jackson run for 3 yds to the UTC 36","-0.08292367054607742","2024-08-31T18:08:58.000Z"
"401628330102965101","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","45","401628330","40162833014","14","7","2","3","48","1","-2","64","64","4","11","false","0","Punt","Jude Kelley punt for 34 yds, punt out-of-bounds at the TENN 30","","2024-08-31T18:09:41.000Z"
"401628330102965401","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","45","0","401628330","40162833015","15","1","2","3","45","-2","1","30","70","1","10","false","0","Pass Incompletion","Nico Iamaleava pass incomplete","-0.86279103277088875","2024-08-31T18:10:15.000Z"
"401628330102967301","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","45","0","401628330","40162833015","15","2","2","3","26","-2","1","30","70","2","10","false","4","Rush","Nico Iamaleava run for 4 yds to the TENN 34","-0.08451069621371321","2024-08-31T18:10:58.000Z"
"401628330102969401","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","45","0","401628330","40162833015","15","3","2","3","5","-2","1","34","66","3","6","false","0","Pass Incompletion","Nico Iamaleava pass incomplete","-0.41860474378249357","2024-08-31T18:11:09.000Z"
"401628330102974601","Tennessee","SEC","Chattanooga","Southern","Tennessee","Chattanooga","45","0","401628330","40162833015","15","4","2","2","53","-2","1","34","66","4","6","false","0","Punt","Jackson Ross punt for 23 yds","","2024-08-31T18:11:58.000Z"
"401628330102975501","Chattanooga","Southern","Tennessee","SEC","Tennessee","Chattanooga","0","45","401628330","40162833016","16","1","2","2","44","1","-2","57","57","1","10","false","-8","Sack","Chase Artopoeus sacked by Tyre West for a loss of 8 yards to the UTC 35","-2.37966788158939927","2024-08-31T18:12:48.000Z"
