"Id","Offense","Offense Conference","Defense","Defense Conference","Home","Away","Offense Score","Defense Score","Game Id","Drive Id","Drive Number","Play Number","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yard Line","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type","Play Text","Ppa","Wallclock"
"401628346101905801","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","0","401628346","4016283461","1","11","1","9","41","3","3","54","46","3","4","false","7","Pass Reception","Grayson McCall pass complete to Dacari Collins for 7 yds to the TENN 39 for a 1ST down","1.6889856738638525","2024-09-07T23:53:01.000Z"
"401628346101909701","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","0","401628346","4016283461","1","12","1","9","2","3","3","61","39","1","10","false","0","Pass Incompletion","Grayson McCall pass incomplete","-0.814236079442537","2024-09-07T23:53:27.000Z"
"401628346101909702","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","0","401628346","4016283461","1","13","1","9","2","2","3","61","39","2","10","false","0","Timeout","Timeout NC State, clock 09:02","","2024-09-07T23:54:14.000Z"
"401628346101914701","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","0","401628346","4016283461","1","14","1","8","52","2","3","61","39","2","10","false","-7","Sack","Grayson McCall sacked by Omarr Norman-Lott for a loss of 7 yards to the TENN 46","-2.3733000006084978","2024-09-07T23:58:26.000Z"
"401628346101918201","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","0","401628346","4016283461","1","15","1","8","17","2","3","54","46","3","17","false","0","Pass Incompletion","Grayson McCall pass incomplete","-0.55260029914796952","2024-09-07T23:58:47.000Z"
"401628346101918801","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","0","401628346","4016283461","1","16","1","8","11","2","3","54","46","4","17","false","0","Punt","Caden Noonkester punt for 31 yds, punt out-of-bounds at the TENN 15","","2024-09-07T23:59:34.000Z"
"401628346101919901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283462","2","1","1","8","0","3","2","85","85","1","10","false","3","Rush","Dylan Sampson run for 3 yds to the TENN 18","-0.18582583063851653","2024-09-08T00:03:26.000Z"
"401628346101925401","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283462","2","2","1","7","45","3","2","82","82","2","7","false","0","Pass Incompletion","Nico Iamaleava pass incomplete","-0.33976275070862094","2024-09-08T00:03:39.000Z"
"401628346101926201","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283462","2","3","1","7","37","3","2","82","82","3","7","false","12","Rush","Nico Iamaleava run for 12 yds to the TENN 30 for a 1ST down","1.45376361231800377","2024-09-08T00:04:20.000Z"
"401628346101927801","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283462","2","4","1","7","21","3","2","70","70","1","10","false","12","Rush","Dylan Sampson run for 12 yds to the TENN 42 for a 1ST down","1.1310833068650279","2024-09-08T00:04:36.000Z"
"401628346101935901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283462","2","5","1","6","40","3","2","58","58","1","10","false","3","Rush","Nico Iamaleava run for 3 yds to the TENN 45","-0.4325374473860535","2024-09-08T00:05:23.000Z"
"401628346101939901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283462","2","6","1","6","0","3","2","55","55","2","7","false","4","Rush","Nico Iamaleava run for 4 yds to the TENN 49","-0.1658263152158312","2024-09-08T00:08:15.000Z"
"401628346101946001","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283462","2","7","1","5","39","3","2","51","51","3","3","false","0","Pass Incompletion","Nico Iamaleava pass incomplete","-1.0200812830572126","2024-09-08T00:08:28.000Z"
"401628346101946701","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283462","2","8","1","5","32","3","2","51","51","4","3","false","0","Punt","Jackson Ross punt for 43 yds, fair catch by Jalen Coit at the NCSU 8","","2024-09-08T00:09:48.000Z"
"401628346101947901","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","0","401628346","4016283463","3","1","1","5","20","2","3","8","92","1","10","false","1","Rush","Jordan Waters run for 1 yd to the NCSU 9","-0.2687904165419095","2024-09-08T00:13:19.000Z"
"401628346101955001","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","0","401628346","4016283463","3","2","1","4","49","2","3","9","91","2","9","false","0","Pass Incompletion","Grayson McCall pass incomplete","-0.1676545818287849","2024-09-08T00:13:48.000Z"
"401628346101955002","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","0","401628346","4016283463","3","3","1","4","49","2","3","9","91","3","9","false","-4","Penalty","NC State Penalty, Substitution Infraction (-4 Yards) to the NCSU 5","","2024-09-08T00:13:48.000Z"
"401628346101956801","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","0","401628346","4016283463","3","4","1","4","31","2","3","5","95","3","13","false","2","Rush","Grayson McCall run for 2 yds to the NCSU 7","-0.02185972125553535","2024-09-08T00:15:30.000Z"
"401628346101958001","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","0","401628346","4016283463","3","5","1","4","19","2","3","7","93","4","11","false","0","Punt","Caden Noonkester punt for 55 yds, fair catch by Squirrel White at the TENN 38","","2024-09-08T00:16:00.000Z"
"401628346101959401","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283464","4","1","1","4","5","3","2","62","62","1","10","false","10","Pass Reception","Nico Iamaleava pass complete to Bru McCoy for 10 yds to the TENN 48 for a 1ST down","0.9449493519690596","2024-09-08T00:16:49.000Z"
"401628346101966101","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283464","4","2","1","3","38","3","2","52","52","1","10","false","6","Pass Reception","Nico Iamaleava pass complete to Chris Brazzell II for 6 yds to the NCSU 46","0.3608772046980507","2024-09-08T00:17:13.000Z"
"401628346101968601","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283464","4","3","1","3","13","3","2","46","46","2","4","false","12","Pass Reception","Nico Iamaleava pass complete to Chris Brazzell II for 12 yds to the NCSU 34 for a 1ST down","0.7104509230987103","2024-09-08T00:17:41.000Z"
"401628346101969901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283464","4","4","1","3","0","3","2","34","34","1","10","false","10","Pass Reception","Nico Iamaleava pass complete to Ethan Davis for 10 yds to the NCSU 24 for a 1ST down","0.255288212306695","2024-09-08T00:18:18.000Z"
"401628346101977901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283464","4","5","1","2","20","3","2","24","24","1","10","false","0","Pass Reception","Nico Iamaleava pass complete to Chris Brazzell II for no gain to the NCSU 24","-0.4346450377339437","2024-09-08T00:18:39.000Z"
"401628346101984801","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283464","4","6","1","1","51","3","2","24","24","2","10","false","-4","Rush","Dylan Sampson run for a loss of 4 yards to the NCSU 28","-1.2776980219104530","2024-09-08T00:19:20.000Z"
"401628346101988801","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283464","4","7","1","1","11","3","2","28","28","3","14","false","17","Pass Reception","Nico Iamaleava pass complete to Dylan Sampson for 17 yds to the NCSU 11 for a 1ST down","1.8720415948834467","2024-09-08T00:19:58.000Z"
"401628346101996801","Tennessee","SEC","NC State","ACC","NC State","Tennessee","0","0","401628346","4016283464","4","8","1","0","31","3","2","11","11","1","10","false","3","Rush","Dylan Sampson run for 3 yds to the NCSU 8","-0.094911316302818","2024-09-08T00:20:36.000Z"
"401628346101999001","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","0","401628346","4016283464","4","9","1","0","9","3","2","8","8","2","7","true","9","Rushing Touchdown","Dylan Sampson 9 Yd Run (Max Gilbert Kick)","2.616650729670743","2024-09-08T00:21:37.000Z"
"401628346101999003","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","0","401628346","4016283465","5","1","1","0","9","3","2","65","65","2","7","false","0","Kickoff","Josh Turbyville kickoff for 65 yds for a touchback","","2024-09-08T00:21:37.000Z"
"401628346101999901","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","7","401628346","4016283465","5","2","1","0","0","2","3","25","75","1","10","false","-4","Rush","Jordan Waters run for a loss of 4 yards to the NCSU 21","-1.01636075209856185","2024-09-08T00:24:19.000Z"
"401628346101999902","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","7","401628346","4016283465","5","3","1","0","0","2","3","25","75","0","10","false","-4","End Period","End of 1st Quarter","","2024-09-08T00:24:19.000Z"
"401628346102854402","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","7","401628346","4016283465","5","4","2","14","55","2","3","21","79","2","14","false","-5","Penalty","NC State Penalty, Illegal Formation (-5 Yards) to the NCSU 16","","2024-09-08T00:29:18.000Z"
"401628346102858901","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","7","401628346","4016283465","5","5","2","14","10","2","3","16","84","2","19","false","7","Pass Reception","Grayson McCall pass complete to Noah Rogers for 7 yds to the NCSU 23","0.0671920433021782","2024-09-08T00:29:57.000Z"
"401628346102865201","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","7","401628346","4016283465","5","6","2","13","47","2","3","23","77","3","12","false","-5","Sack","Grayson McCall sacked by Jakobe Thomas for a loss of 5 yards to the NCSU 18","-0.1629096021121166","2024-09-08T00:30:34.000Z"
"401628346102869301","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","7","401628346","4016283465","5","7","2","13","6","2","3","18","82","4","17","false","11","Punt","Caden Noonkester punt for 58 yds , Squirrel White returns for 11 yds to the TENN 29 Tennessee Penalty, Personal Foul (15 Yards) to the TENN 20","","2024-09-08T00:31:07.000Z"
"401628346102874401","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","0","401628346","4016283466","6","1","2","12","55","3","2","80","80","1","10","false","7","Rush","Dylan Sampson run for 7 yds to the TENN 27","0.5253025865520424","2024-09-08T00:35:23.000Z"
"401628346102876901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","0","401628346","4016283466","6","2","2","12","30","3","2","73","73","2","3","false","16","Pass Reception","Nico Iamaleava pass complete to Miles Kitselman for 16 yds to the TENN 43 for a 1ST down","1.3954385115417339","2024-09-08T00:35:41.000Z"
"401628346102879901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","0","401628346","4016283466","6","3","2","12","0","3","2","57","57","1","10","false","14","Rush","Dylan Sampson run for 14 yds to the NCSU 43 for a 1ST down","1.1129466095804723","2024-09-08T00:35:51.000Z"
"401628346102886501","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","0","401628346","4016283466","6","4","2","11","34","3","2","43","43","1","10","false","29","Pass Interception Return","Nico Iamaleava pass intercepted Bishop Fitzgerald return for 29 yds to the TENN 47","-3.6476299120691458","2024-09-08T00:36:58.000Z"
"401628346102887001","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","7","401628346","4016283467","7","1","2","11","29","2","3","53","47","1","10","false","15","Penalty","Tennessee Penalty, Personal Foul (Rickey Gibson III) to the TENN 32 for a 1ST down","","2024-09-08T00:38:15.000Z"
"401628346102888401","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","7","401628346","4016283467","7","2","2","11","15","2","3","68","32","1","10","false","4","Rush","Jordan Waters run for 4 yds to the TENN 28","-0.0558269791892986","2024-09-08T00:38:50.000Z"
"401628346102898001","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","7","401628346","4016283467","7","3","2","10","19","2","3","72","28","2","6","false","14","Pass Reception","Grayson McCall pass complete to Justin Joly for 14 yds to the TENN 14 for a 1ST down","0.3790632295991795","2024-09-08T00:39:47.000Z"
"401628346102904801","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","7","401628346","4016283467","7","4","2","9","51","2","3","86","14","1","10","false","5","Pass Reception","Grayson McCall pass complete to Kevin Concepcion for 5 yds to the TENN 9","0.0745432474784075","2024-09-08T00:43:59.000Z"
"401628346102907101","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","7","401628346","4016283467","7","5","2","9","28","2","3","91","9","2","5","false","0","Pass Incompletion","Grayson McCall pass incomplete","-0.348137992491187","2024-09-08T00:45:05.000Z"
"401628346102909201","NC State","ACC","Tennessee","SEC","NC State","Tennessee","0","7","401628346","4016283467","7","6","2","9","7","2","3","91","9","3","5","false","2","Rush","Grayson McCall run for 2 yds to the TENN 7","-0.1850598354873637","2024-09-08T00:29:18.000Z"
"401628346102909501","NC State","ACC","Tennessee","SEC","NC State","Tennessee","3","7","401628346","4016283467","7","7","2","9","4","2","3","93","7","4","3","true","24","Field Goal Good","Kanoah Vinesett 24 yd FG GOOD","","2024-09-08T00:29:18.000Z"
"401628346102909502","NC State","ACC","Tennessee","SEC","NC State","Tennessee","3","7","401628346","4016283468","8","1","2","9","4","2","3","35","65","4","3","false","0","Kickoff","Collin Smith kickoff for 65 yds for a touchback","","2024-09-08T00:29:18.000Z"
"401628346102909503","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","3","401628346","4016283468","8","2","2","9","4","3","2","75","75","1","10","false","-5","Penalty","Tennessee Penalty, Delay of Game (-5 Yards) to the TENN 20","","2024-09-08T00:29:18.000Z"
"401628346102914401","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","3","401628346","4016283468","8","3","2","8","55","3","2","80","80","1","15","false","1","Rush","DeSean Bishop run for 1 yd to the TENN 21","-0.27494277384891408","2024-09-08T00:49:36.000Z"
"401628346102925401","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","3","401628346","4016283468","8","4","2","7","45","3","2","79","79","2","14","false","45","Pass Reception","Nico Iamaleava pass complete to Squirrel White for 45 yds to the NCSU 34 for a 1ST down","4.15738971090621335","2024-09-08T00:52:48.000Z"
"401628346102926901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","3","401628346","4016283468","8","5","2","7","30","3","2","34","34","1","10","false","15","Rush","DeSean Bishop run for 15 yds to the NCSU 19 for a 1ST down","0.332278532276147","2024-09-08T00:53:00.000Z"
"401628346102927801","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","3","401628346","4016283468","8","6","2","7","21","3","2","19","19","1","10","false","0","Rush","DeSean Bishop run for no gain to the NCSU 19","-0.362321296557512","2024-09-08T00:29:18.000Z"
"401628346102929901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","3","401628346","4016283468","8","7","2","7","0","3","2","19","19","2","10","false","5","Rush","DeSean Bishop run for 5 yds to the NCSU 14","0.041692539492061","2024-09-08T00:53:16.000Z"
"401628346102935801","Tennessee","SEC","NC State","ACC","NC State","Tennessee","7","3","401628346","4016283468","8","8","2","6","41","3","2","14","14","3","5","false","0","Pass Incompletion","Nico Iamaleava pass incomplete","-0.453093571940093","2024-09-08T00:53:31.000Z"
"401628346102936301","Tennessee","SEC","NC State","ACC","NC State","Tennessee","10","3","401628346","4016283468","8","9","2","6","33","3","2","14","14","4","5","true","32","Field Goal Good","Max Gilbert 32 Yd Field Goal ","","2024-09-08T00:53:41.000Z"
"401628346102936601","Tennessee","SEC","NC State","ACC","NC State","Tennessee","10","3","401628346","4016283469","9","1","2","6","33","3","2","65","65","4","5","false","0","Kickoff","Josh Turbyville kickoff for 65 yds for a touchback","","2024-09-08T00:57:01.000Z"
"401628346102937201","NC State","ACC","Tennessee","SEC","NC State","Tennessee","3","10","401628346","4016283469","9","2","2","6","27","2","3","25","75","1","10","false","28","Pass Reception","Grayson McCall pass complete to Kevin Concepcion for 28 yds to the TENN 47 for a 1ST down","2.4645528784548915","2024-09-08T00:57:56.000Z"
"401628346102945801","NC State","ACC","Tennessee","SEC","NC State","Tennessee","3","10","401628346","4016283469","9","3","2","5","41","2","3","53","47","1","10","false","15","Rush","Hollywood Smothers run for 15 yds to the TENN 32 for a 1ST down","0.7416828156774676","2024-09-08T00:58:17.000Z"
"401628346102949401","NC State","ACC","Tennessee","SEC","NC State","Tennessee","3","10","401628346","4016283469","9","4","2","5","5","2","3","68","32","1","10","false","12","Rush","Hollywood Smothers run for 12 yds to the TENN 20 for a 1ST down","0.2535916965572634","2024-09-08T00:58:53.000Z"
"401628346102957801","NC State","ACC","Tennessee","SEC","NC State","Tennessee","3","10","401628346","4016283469","9","5","2","4","21","2","3","80","20","1","10","false","4","Rush","Hollywood Smothers run for 4 yds to the TENN 16","-0.026039089926776","2024-09-08T00:59:44.000Z"
"401628346102967001","NC State","ACC","Tennessee","SEC","NC State","Tennessee","3","17","401628346","4016283469","9","6","2","3","29","2","3","84","16","2","6","true","85","Interception Return Touchdown","Grayson McCall pass intercepted Will Brooks return for 85 yds for a TD (Max Gilbert KICK)","-11.356033181041525","2024-09-08T01:01:19.000Z"
"401628346102967003","Tennessee","SEC","NC State","ACC","NC State","Tennessee","17","3","401628346","40162834610","10","1","2","3","29","3","2","65","65","1","10","false","2","Kickoff","Josh Turbyville kickoff for 59 yds , Hollywood Smothers return for 2 yds to the NCSU 8","","2024-09-08T01:05:41.000Z"
"401628346102968101","NC State","ACC","Tennessee","SEC","NC State","Tennessee","3","17","401628346","40162834610","10","2","2","3","18","2","3","8","92","1","10","false","0","Rush","Kendrick Raphael run for no gain to the NCSU 8","-0.31971922650399255","2024-09-08T01:06:13.000Z"
"401628346102975801","NC State","ACC","Tennessee","SEC","NC State","Tennessee","3","17","401628346","40162834610","10","3","2","2","41","2","3","8","92","2","10","false","8","Rush","Kendrick Raphael run for 8 yds to the NCSU 16","0.24019966440889285","2024-09-08T01:06:32.000Z"
"401628346102984301","NC State","ACC","Tennessee","SEC","NC State","Tennessee","3","17","401628346","40162834610","10","4","2","1","56","2","3","16","84","3","2","false","-1","Pass Reception","Grayson McCall pass complete to Hollywood Smothers for a loss of 1 yard to the NCSU 15","-0.3125510504045579","2024-09-08T01:07:29.000Z"
"401628346102985501","NC State","ACC","Tennessee","SEC","NC State","Tennessee","3","17","401628346","40162834610","10","5","2","1","44","2","3","15","85","4","3","false","16","Punt","Caden Noonkester punt for 45 yds , Squirrel White returns for 16 yds to the NCSU 44","","2024-09-08T01:11:45.000Z"
"401628346102986901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","17","3","401628346","40162834611","11","1","2","1","30","3","2","44","44","1","10","false","7","Rush","Dylan Sampson run for 7 yds to the NCSU 37","0.5005481645051048","2024-09-08T01:12:20.000Z"
"401628346102987801","Tennessee","SEC","NC State","ACC","NC State","Tennessee","17","3","401628346","40162834611","11","2","2","1","21","3","2","37","37","2","3","false","8","Rush","Dylan Sampson run for 8 yds to the NCSU 29 for a 1ST down","0.1240330084068045","2024-09-08T01:12:36.000Z"
"401628346102989901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","17","3","401628346","40162834611","11","3","2","1","0","3","2","29","29","1","10","false","-10","Penalty","Tennessee Penalty, Offensive Holding (Holden Staes) to the NCSU 39","","2024-09-08T01:13:46.000Z"
"401628346102996601","Tennessee","SEC","NC State","ACC","NC State","Tennessee","17","3","401628346","40162834611","11","4","2","0","33","3","2","39","39","1","20","false","-1","Pass Reception","Nico Iamaleava pass complete to Dylan Sampson for a loss of 1 yard to the NCSU 40","-1.188450539969539","2024-09-08T01:14:40.000Z"
"401628346102996602","Tennessee","SEC","NC State","ACC","NC State","Tennessee","17","3","401628346","40162834611","11","5","2","0","33","2","2","40","40","2","21","false","0","Timeout","Timeout Tennessee, clock 00:33","","2024-09-08T01:14:40.000Z"
"401628346102996603","Tennessee","SEC","NC State","ACC","NC State","Tennessee","17","3","401628346","40162834611","11","6","2","0","33","2","1","40","40","2","21","false","0","Timeout","Timeout NC State, clock 00:33","","2024-09-08T01:14:40.000Z"
"401628346102997701","Tennessee","SEC","NC State","ACC","NC State","Tennessee","17","3","401628346","40162834611","11","7","2","0","22","2","1","40","40","2","21","false","8","Pass Reception","Nico Iamaleava pass complete to Kaleb Webb for 8 yds to the NCSU 32","0.6874535261583556","2024-09-08T01:17:46.000Z"
"401628346102997702","Tennessee","SEC","NC State","ACC","NC State","Tennessee","17","3","401628346","40162834611","11","8","2","0","22","1","1","32","32","3","13","false","0","Timeout","Timeout Tennessee, clock 00:22","","2024-09-08T01:17:46.000Z"
"401628346102999701","Tennessee","SEC","NC State","ACC","NC State","Tennessee","17","3","401628346","40162834611","11","9","2","0","2","1","1","32","32","3","13","false","6","Rush","Dylan Sampson run for 6 yds to the NCSU 26","0.2568076331052394","2024-09-08T01:19:25.000Z"
"401628346102999702","Tennessee","SEC","NC State","ACC","NC State","Tennessee","17","3","401628346","40162834611","11","10","2","0","2","0","1","26","26","4","7","false","0","Timeout","Timeout Tennessee, clock 00:02","","2024-09-08T01:19:34.000Z"
"401628346102999703","Tennessee","SEC","NC State","ACC","NC State","Tennessee","17","3","401628346","40162834611","11","11","2","0","2","0","0","26","26","4","7","false","0","Timeout","Timeout NC State, clock 00:02","","2024-09-08T01:19:34.000Z"
"401628346102999901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","20","3","401628346","40162834611","11","12","2","0","0","0","0","26","26","4","7","true","45","Field Goal Good","Max Gilbert 45 yd FG GOOD","","2024-09-08T01:21:47.000Z"
"401628346102999902","Tennessee","SEC","NC State","ACC","NC State","Tennessee","20","3","401628346","40162834611","11","13","2","0","0","0","0","26","26","0","7","false","0","End of Half","End of 2nd Quarter","","2024-09-08T01:21:47.000Z"
"401628346103849901","NC State","ACC","Tennessee","SEC","NC State","Tennessee","3","20","401628346","40162834612","12","1","3","15","0","3","3","35","65","1","10","false","0","Kickoff","Collin Smith kickoff for 65 yds for a touchback","","2024-09-08T01:45:09.000Z"
"401628346103854401","Tennessee","SEC","NC State","ACC","NC State","Tennessee","20","3","401628346","40162834612","12","2","3","14","55","3","3","75","75","1","10","false","4","Pass Reception","Nico Iamaleava pass complete to Ethan Davis for 4 yds to the TENN 29","-0.1142886249388964","2024-09-08T01:46:15.000Z"
"401628346103855901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","20","3","401628346","40162834612","12","3","3","14","40","3","3","71","71","2","6","false","3","Rush","Dylan Sampson run for 3 yds to the TENN 32","-0.2748655161762548","2024-09-08T01:46:29.000Z"
"401628346103858901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","20","3","401628346","40162834612","12","4","3","14","10","3","3","68","68","3","3","false","22","Pass Reception","Nico Iamaleava pass complete to Squirrel White for 22 yds to the NCSU 46 for a 1ST down","2.9236218527020084","2024-09-08T01:46:51.000Z"
"401628346103865701","Tennessee","SEC","NC State","ACC","NC State","Tennessee","20","3","401628346","40162834612","12","5","3","13","42","3","3","46","46","1","10","false","13","Rush","Dylan Sampson run for 13 yds to the NCSU 33 for a 1ST down","0.6402126346324763","2024-09-08T01:47:25.000Z"
"401628346103874201","Tennessee","SEC","NC State","ACC","NC State","Tennessee","20","3","401628346","40162834612","12","6","3","12","57","3","3","33","33","1","10","false","5","Rush","Dylan Sampson run for 5 yds to the NCSU 28","0.079824986683601","2024-09-08T01:48:11.000Z"
"401628346103876001","Tennessee","SEC","NC State","ACC","NC State","Tennessee","20","3","401628346","40162834612","12","7","3","12","39","3","3","28","28","2","5","false","3","Rush","Dylan Sampson run for 3 yds to the NCSU 25","-0.205312440596579","2024-09-08T01:48:33.000Z"
"401628346103879901","Tennessee","SEC","NC State","ACC","NC State","Tennessee","20","3","401628346","40162834612","12","8","3","12","0","3","3","25","25","3","2","false","-1","Rush","Dylan Sampson run for a loss of 1 yard to the NCSU 26","-0.916383400725886","2024-09-08T01:49:04.000Z"
"401628346103888801","Tennessee","SEC","NC State","ACC","NC State","Tennessee","20","3","401628346","40162834612","12","9","3","11","11","3","3","26","26","4","3","false","7","Rush","Nico Iamaleava run for 7 yds to the NCSU 19 for a 1ST down","1.340497999503329","2024-09-08T01:49:53.000Z"
"401628346103894501","Tennessee","SEC","NC State","ACC","NC State","Tennessee","20","3","401628346","40162834612","12","10","3","10","54","3","3","19","19","1","10","false","4","Rush","Nico Iamaleava run for 4 yds to the NCSU 15","-0.024495891923003","2024-09-08T01:50:07.000Z"
"401628346103897201","Tennessee","SEC","NC State","ACC","NC State","Tennessee","27","3","401628346","40162834612","12","11","3","10","27","3","3","15","15","2","6","true","15","Passing Touchdown","Nico Iamaleava pass complete to Miles Kitselman for 15 yds for a TD (Max Gilbert KICK)","2.628943520560526","2024-09-08T01:51:15.000Z"
"401628346103897203","Tennessee","SEC","NC State","ACC","NC State","Tennessee","27","3","401628346","40162834613","13","1","3","10","27","3","3","65","65","2","6","false","78","Kickoff","Josh Turbyville kickoff for 65 yds for a touchback NC State Penalty, Personal Foul (13 Yards)","","2024-09-08T01:51:15.000Z"
